"go"	"cluster"	"parent"	"score"	"size"	"term"	"parentTerm"	"termUniqueness"	"termUniquenessWithinCluster"	"termDispensability"
"GO:0060415"	10	"GO:0055008"	4.72124639904717	74	"muscle tissue morphogenesis"	"cardiac muscle tissue morphogenesis"	0.931364541832669	0.287166666666667	0.987
"GO:1904019"	21	"GO:1904019"	4.65757731917779	144	"epithelial cell apoptotic process"	"epithelial cell apoptotic process"	0.986474103585657	0.474142857142857	0
"GO:0003229"	16	"GO:0055010"	4.65757731917779	58	"ventricular cardiac muscle tissue development"	"ventricular cardiac muscle tissue morphogenesis"	0.919840637450199	0.438875	0.983
"GO:0043588"	22	"GO:0043588"	4.60205999132796	317	"skin development"	"skin development"	0.950077689243028	0.713	0
"GO:0098771"	23	"GO:0098771"	4.60205999132796	537	"inorganic ion homeostasis"	"inorganic ion homeostasis"	0.970745019920319	0.200833333333333	0
"GO:0007204"	24	"GO:0007204"	4.56863623584101	173	"positive regulation of cytosolic calcium ion concentration"	"positive regulation of cytosolic calcium ion concentration"	0.955169322709163	0.5132	0
"GO:0003012"	4	"GO:0003013"	4.56863623584101	452	"muscle system process"	"circulatory system process"	0.927155378486056	0.324071428571429	0.691
"GO:0051091"	25	"GO:0051091"	4.52287874528034	244	"positive regulation of DNA-binding transcription factor activity"	"positive regulation of DNA-binding transcription factor activity"	0.915996015936255	0.3876	0
"GO:0006941"	4	"GO:0003013"	4.52287874528034	186	"striated muscle contraction"	"circulatory system process"	0.930848605577689	0.355714285714286	0.636
"GO:0046847"	26	"GO:0046847"	4.48148606012211	70	"filopodium assembly"	"filopodium assembly"	0.963884462151394	0.539428571428571	0
"GO:0051208"	9	"GO:0014808"	4.48148606012211	143	"sequestering of calcium ion"	"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	0.910677290836653	0.324857142857143	0.905
"GO:0050778"	11	"GO:0002702"	4.48148606012211	748	"positive regulation of immune response"	"positive regulation of production of molecular mediator of immune response"	0.84951593625498	0.3234375	0.715
"GO:0051480"	23	"GO:0098771"	4.48148606012211	59	"regulation of cytosolic calcium ion concentration"	"inorganic ion homeostasis"	0.973685258964144	0.28775	0.795
"GO:0006950"	7	"GO:0006952"	4.46852108295774	4034	"response to stress"	"defense response"	0.916752988047809	0.427666666666667	0.802
"GO:0002697"	11	"GO:0002702"	4.45593195564972	389	"regulation of immune effector process"	"positive regulation of production of molecular mediator of immune response"	0.920533864541833	0.3300625	0.889
"GO:0009410"	3	"GO:0071466"	4.44369749923271	434	"response to xenobiotic stimulus"	"cellular response to xenobiotic stimulus"	0.925356573705179	0.525666666666667	0.941
"GO:0030029"	14	"GO:0086002"	4.4089353929735	809	"actin filament-based process"	"cardiac muscle cell action potential involved in contraction"	0.977902390438247	0.26425	0.76
"GO:0098660"	17	"GO:0070296"	4.35654732351381	938	"inorganic ion transmembrane transport"	"sarcoplasmic reticulum calcium ion transport"	0.909890438247012	0.432018181818182	0.37
"GO:0006766"	12	"GO:0042359"	4.31875876262441	109	"vitamin metabolic process"	"vitamin D metabolic process"	0.969005976095618	0.365	0.887
"GO:0048644"	10	"GO:0055008"	4.24412514432751	81	"muscle organ morphogenesis"	"cardiac muscle tissue morphogenesis"	0.935115537848606	0.284333333333333	0.981
"GO:0019725"	23	"GO:0098771"	4.24412514432751	816	"cellular homeostasis"	"inorganic ion homeostasis"	0.971587649402391	0.216416666666667	0.785
"GO:0050776"	11	"GO:0002702"	4.23657200643706	932	"regulation of immune response"	"positive regulation of production of molecular mediator of immune response"	0.865633466135458	0.3196875	0.652
"GO:0003008"	4	"GO:0003013"	4.21467016498923	2323	"system process"	"circulatory system process"	0.922541832669323	0.326178571428571	0.829
"GO:0006937"	4	"GO:0003013"	4.18708664335714	170	"regulation of muscle contraction"	"circulatory system process"	0.898454183266932	0.313928571428571	0.615
"GO:0051489"	26	"GO:0046847"	4.15490195998574	51	"regulation of filopodium assembly"	"filopodium assembly"	0.934284860557769	0.522285714285714	0.974
"GO:0043123"	27	"GO:0043123"	4.11350927482752	196	"positive regulation of canonical NF-kappaB signal transduction"	"positive regulation of canonical NF-kappaB signal transduction"	0.872635458167331	0.4255	0
"GO:0048878"	23	"GO:0098771"	4.10790539730952	1034	"chemical homeostasis"	"inorganic ion homeostasis"	0.971177290836653	0.18325	0.919
"GO:0003208"	28	"GO:0003208"	4.10237290870956	71	"cardiac ventricle morphogenesis"	"cardiac ventricle morphogenesis"	0.913970119521912	0.458058823529412	0
"GO:0098662"	17	"GO:0070296"	4.09691001300806	845	"inorganic cation transmembrane transport"	"sarcoplasmic reticulum calcium ion transport"	0.910450199203187	0.436036363636364	0.367
"GO:0044057"	4	"GO:0003013"	4.07058107428571	560	"regulation of system process"	"circulatory system process"	0.891649402390438	0.325607142857143	0.709
"GO:0042742"	13	"GO:0009617"	4.05060999335509	330	"defense response to bacterium"	"response to bacterium"	0.913406374501992	0.290125	0.919
"GO:0060402"	24	"GO:0007204"	4.04095860767891	28	"calcium ion transport into cytosol"	"positive regulation of cytosolic calcium ion concentration"	0.889400398406375	0.566	0.883
"GO:0097553"	17	"GO:0070296"	4.04095860767891	205	"calcium ion transmembrane import into cytosol"	"sarcoplasmic reticulum calcium ion transport"	0.907898406374502	0.403090909090909	0.749
"GO:0050801"	23	"GO:0098771"	3.95860731484178	610	"monoatomic ion homeostasis"	"inorganic ion homeostasis"	0.970243027888446	0.171	0.874
"GO:0086001"	24	"GO:0007204"	3.92081875395238	76	"cardiac muscle cell action potential"	"positive regulation of cytosolic calcium ion concentration"	0.953486055776892	0.489866666666667	0.463
"GO:0030001"	17	"GO:0070296"	3.92081875395238	900	"metal ion transport"	"sarcoplasmic reticulum calcium ion transport"	0.914954183266932	0.419509090909091	0.715
"GO:0032879"	17	"GO:0070296"	3.88605664769316	2147	"regulation of localization"	"sarcoplasmic reticulum calcium ion transport"	0.88201593625498	0.425854545454545	0.357
"GO:0008217"	4	"GO:0003013"	3.88605664769316	187	"regulation of blood pressure"	"circulatory system process"	0.895001992031873	0.376142857142857	0.851
"GO:0048514"	28	"GO:0003208"	3.88605664769316	707	"blood vessel morphogenesis"	"cardiac ventricle morphogenesis"	0.899430278884462	0.337	0.627
"GO:0055080"	23	"GO:0098771"	3.88605664769316	601	"monoatomic cation homeostasis"	"inorganic ion homeostasis"	0.970211155378486	0.171333333333333	0.872
"GO:0051262"	26	"GO:0046847"	3.82390874094432	90	"protein tetramerization"	"filopodium assembly"	0.969318725099602	0.414428571428571	0.441
"GO:0051716"	8	"GO:0050896"	3.79588001734407	7599	"cellular response to stimulus"	"response to stimulus"	0.905438247011952	0.65525	0.664
"GO:0001525"	28	"GO:0003208"	3.79588001734407	617	"angiogenesis"	"cardiac ventricle morphogenesis"	0.899667330677291	0.350176470588235	0.616
"GO:0031670"	5	"GO:0009605"	3.79588001734407	48	"cellular response to nutrient"	"response to external stimulus"	0.901075697211155	0.315818181818182	0.547
"GO:0098655"	17	"GO:0070296"	3.76955107862173	865	"monoatomic cation transmembrane transport"	"sarcoplasmic reticulum calcium ion transport"	0.903316733067729	0.371036363636364	0.683
"GO:0002703"	11	"GO:0002702"	3.76955107862173	249	"regulation of leukocyte mediated immunity"	"positive regulation of production of molecular mediator of immune response"	0.923446215139442	0.34796875	0.851
"GO:0070252"	14	"GO:0086002"	3.76955107862173	105	"actin-mediated cell contraction"	"cardiac muscle cell action potential involved in contraction"	0.979549800796813	0.25575	0.961
"GO:0098542"	13	"GO:0009617"	3.76955107862173	1231	"defense response to other organism"	"response to bacterium"	0.899384462151395	0.2235625	0.816
"GO:0006706"	29	"GO:0006706"	3.74472749489669	25	"steroid catabolic process"	"steroid catabolic process"	0.967109561752988	0.526444444444444	0
"GO:1903524"	4	"GO:0003013"	3.74472749489669	40	"positive regulation of blood circulation"	"circulatory system process"	0.89250796812749	0.397964285714286	0.742
"GO:0043068"	21	"GO:1904019"	3.74472749489669	563	"positive regulation of programmed cell death"	"epithelial cell apoptotic process"	0.927366533864542	0.304285714285714	0.579
"GO:0006955"	11	"GO:0002702"	3.72124639904717	2024	"immune response"	"positive regulation of production of molecular mediator of immune response"	0.89840438247012	0.3515	0.536
"GO:0001819"	30	"GO:0001819"	3.72124639904717	499	"positive regulation of cytokine production"	"positive regulation of cytokine production"	0.849344621513944	0.335571428571429	0
"GO:0055082"	23	"GO:0098771"	3.72124639904717	715	"intracellular chemical homeostasis"	"inorganic ion homeostasis"	0.970358565737052	0.17275	0.88
"GO:0006775"	12	"GO:0042359"	3.69897000433602	45	"fat-soluble vitamin metabolic process"	"vitamin D metabolic process"	0.970731075697211	0.375666666666667	0.951
"GO:0032970"	14	"GO:0086002"	3.69897000433602	379	"regulation of actin filament-based process"	"cardiac muscle cell action potential involved in contraction"	0.946181274900398	0.2955	0.699
"GO:0061337"	4	"GO:0003013"	3.67778070526608	97	"cardiac conduction"	"circulatory system process"	0.899175298804781	0.31825	0.831
"GO:0086003"	14	"GO:0086002"	3.65757731917779	76	"cardiac muscle cell contraction"	"cardiac muscle cell action potential involved in contraction"	0.911653386454183	0.263625	0.98
"GO:0055085"	17	"GO:0070296"	3.60205999132796	1572	"transmembrane transport"	"sarcoplasmic reticulum calcium ion transport"	0.906619521912351	0.4092	0.391
"GO:0001503"	31	"GO:0001503"	3.58502665202918	444	"ossification"	"ossification"	0.955408366533865	0.563	0
"GO:0030036"	14	"GO:0086002"	3.52287874528034	719	"actin cytoskeleton organization"	"cardiac muscle cell action potential involved in contraction"	0.960902390438247	0.269125	0.75
"GO:0045087"	13	"GO:0009617"	3.52287874528034	974	"innate immune response"	"response to bacterium"	0.871268924302789	0.22825	0.774
"GO:0042445"	24	"GO:0007204"	3.50863830616573	241	"hormone metabolic process"	"positive regulation of cytosolic calcium ion concentration"	0.935009960159363	0.464133333333333	0.492
"GO:0002700"	11	"GO:0002702"	3.50863830616573	191	"regulation of production of molecular mediator of immune response"	"positive regulation of production of molecular mediator of immune response"	0.891498007968128	0.359875	0.97
"GO:0007565"	32	"GO:0007565"	3.49485002168009	186	"female pregnancy"	"female pregnancy"	0.953474103585657	0.566	0
"GO:0031667"	5	"GO:0009605"	3.49485002168009	495	"response to nutrient levels"	"response to external stimulus"	0.92501593625498	0.285363636363636	0.701
"GO:0002682"	11	"GO:0002702"	3.46852108295774	1549	"regulation of immune system process"	"positive regulation of production of molecular mediator of immune response"	0.914330677290837	0.34075	0.693
"GO:0030048"	14	"GO:0086002"	3.45593195564972	133	"actin filament-based movement"	"cardiac muscle cell action potential involved in contraction"	0.979348605577689	0.2525	0.945
"GO:0040011"	33	"GO:0040011"	3.44369749923271	1334	"locomotion"	"locomotion"	0.998239043824701	0.558	0
"GO:0001568"	28	"GO:0003208"	3.431798275933	798	"blood vessel development"	"cardiac ventricle morphogenesis"	0.908695219123506	0.417764705882353	0.635
"GO:1903522"	4	"GO:0003013"	3.431798275933	258	"regulation of blood circulation"	"circulatory system process"	0.892147410358566	0.282607142857143	0.91
"GO:0055002"	10	"GO:0055008"	3.3767507096021	73	"striated muscle cell development"	"cardiac muscle tissue morphogenesis"	0.937725099601594	0.265166666666667	0.653
"GO:0007314"	34	"GO:0007314"	3.3767507096021	6	"oocyte anterior/posterior axis specification"	"oocyte anterior/posterior axis specification"	0.915249003984064	0.176636363636364	0
"GO:0023052"	35	"GO:0023052"	3.34678748622466	6571	"signaling"	"signaling"	0.93090438247012	0.434909090909091	0
"GO:0034220"	17	"GO:0070296"	3.31875876262441	1040	"monoatomic ion transmembrane transport"	"sarcoplasmic reticulum calcium ion transport"	0.902569721115538	0.367018181818182	0.651
"GO:0009991"	5	"GO:0009605"	3.30980391997149	524	"response to extracellular stimulus"	"response to external stimulus"	0.924717131474104	0.285636363636364	0.706
"GO:0008358"	34	"GO:0007314"	3.30980391997149	6	"maternal determination of anterior/posterior axis, embryo"	"oocyte anterior/posterior axis specification"	0.931025896414343	0.176636363636364	1
"GO:0042908"	36	"GO:0042908"	3.30102999566398	60	"xenobiotic transport"	"xenobiotic transport"	0.947370517928287	0.55	0
"GO:0051289"	26	"GO:0046847"	3.30102999566398	59	"protein homotetramerization"	"filopodium assembly"	0.970129482071713	0.421857142857143	0.428
"GO:0006954"	7	"GO:0006952"	3.2839966563652	886	"inflammatory response"	"defense response"	0.927617529880478	0.4245	0.835
"GO:0035150"	24	"GO:0007204"	3.27572413039921	147	"regulation of tube size"	"positive regulation of cytosolic calcium ion concentration"	0.953846613545817	0.4724	0.465
"GO:0007166"	35	"GO:0023052"	3.26760624017703	2878	"cell surface receptor signaling pathway"	"signaling"	0.871402390438247	0.423545454545455	0.698
"GO:0046903"	17	"GO:0070296"	3.25963731050576	964	"secretion"	"sarcoplasmic reticulum calcium ion transport"	0.924394422310757	0.5236	0.367
"GO:0002253"	11	"GO:0002702"	3.25963731050576	543	"activation of immune response"	"positive regulation of production of molecular mediator of immune response"	0.85394422310757	0.34109375	0.693
"GO:0007267"	37	"GO:0007267"	3.24412514432751	1706	"cell-cell signaling"	"cell-cell signaling"	0.930637450199203	0.4345	0
"GO:0038061"	27	"GO:0043123"	3.23657200643706	148	"non-canonical NF-kappaB signal transduction"	"positive regulation of canonical NF-kappaB signal transduction"	0.90958764940239	0.5815	0.49
"GO:0007154"	37	"GO:0007267"	3.23657200643706	6667	"cell communication"	"cell-cell signaling"	0.959013944223108	0.5027	0.617
"GO:0002252"	11	"GO:0002702"	3.22184874961636	708	"immune effector process"	"positive regulation of production of molecular mediator of immune response"	0.953089641434263	0.36575	0.821
"GO:0006942"	4	"GO:0003013"	3.22184874961636	99	"regulation of striated muscle contraction"	"circulatory system process"	0.901390438247012	0.330964285714286	0.591
"GO:0048584"	20	"GO:0060760"	3.21467016498923	2324	"positive regulation of response to stimulus"	"positive regulation of response to cytokine stimulus"	0.865868525896414	0.624333333333333	0.611
"GO:1901564"	15	"GO:0006508"	3.21467016498923	6072	"organonitrogen compound metabolic process"	"proteolysis"	0.955792828685259	0.519722222222222	0.665
"GO:1901699"	1	"GO:0071313"	3.20760831050175	691	"cellular response to nitrogen compound"	"cellular response to caffeine"	0.902932270916335	0.387058823529412	0.692
"GO:0002757"	11	"GO:0002702"	3.20760831050175	473	"immune response-activating signaling pathway"	"positive regulation of production of molecular mediator of immune response"	0.83688844621514	0.342375	0.682
"GO:0003015"	4	"GO:0003013"	3.19382002601611	255	"heart process"	"circulatory system process"	0.926695219123506	0.312178571428571	0.924
"GO:0090257"	4	"GO:0003013"	3.19382002601611	247	"regulation of muscle system process"	"circulatory system process"	0.895328685258964	0.298	0.641
"GO:0051865"	15	"GO:0006508"	3.16749108729376	68	"protein autoubiquitination"	"proteolysis"	0.968922310756972	0.633444444444444	0.402
"GO:0006805"	3	"GO:0071466"	3.16749108729376	125	"xenobiotic metabolic process"	"cellular response to xenobiotic stimulus"	0.898639442231076	0.522708333333333	0.975
"GO:0097746"	24	"GO:0007204"	3.16749108729376	146	"blood vessel diameter maintenance"	"positive regulation of cytosolic calcium ion concentration"	0.894731075697211	0.472466666666667	0.465
"GO:0014070"	1	"GO:0071313"	3.16749108729376	913	"response to organic cyclic compound"	"cellular response to caffeine"	0.912521912350598	0.371176470588235	0.666
"GO:0002376"	11	"GO:0002702"	3.14874165128092	2817	"immune system process"	"positive regulation of production of molecular mediator of immune response"	0.95246812749004	0.378875	0.569
"GO:0002460"	11	"GO:0002702"	3.14266750356873	380	"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	"positive regulation of production of molecular mediator of immune response"	0.91506374501992	0.4289375	0.446
"GO:0070887"	3	"GO:0071466"	3.13076828026902	2746	"cellular response to chemical stimulus"	"cellular response to xenobiotic stimulus"	0.890249003984064	0.404291666666667	0.649
"GO:0001944"	28	"GO:0003208"	3.1249387366083	831	"vasculature development"	"cardiac ventricle morphogenesis"	0.90805577689243	0.415235294117647	0.639
"GO:0003300"	4	"GO:0003013"	3.1249387366083	99	"cardiac muscle hypertrophy"	"circulatory system process"	0.936141434262948	0.396857142857143	0.582
"GO:0014897"	4	"GO:0003013"	3.1249387366083	102	"striated muscle hypertrophy"	"circulatory system process"	0.936035856573705	0.395857142857143	0.583
"GO:0009615"	19	"GO:0044419"	3.1249387366083	436	"response to virus"	"biological process involved in interspecies interaction between organisms"	0.920414342629482	0.3514	0.774
"GO:0007315"	34	"GO:0007314"	3.11918640771921	6	"pole plasm assembly"	"oocyte anterior/posterior axis specification"	0.899653386454183	0.176636363636364	1
"GO:0001676"	29	"GO:0006706"	3.10790539730952	110	"long-chain fatty acid metabolic process"	"steroid catabolic process"	0.955169322709163	0.462888888888889	0.48
"GO:0140352"	38	"GO:0140352"	3.10237290870956	907	"export from cell"	"export from cell"	0.922067729083665	0.370833333333333	0
"GO:0003007"	39	"GO:0003007"	3.08618614761628	264	"heart morphogenesis"	"heart morphogenesis"	0.902442231075697	0.460888888888889	0
"GO:0006835"	17	"GO:0070296"	3.07572071393812	98	"dicarboxylic acid transport"	"sarcoplasmic reticulum calcium ion transport"	0.932057768924303	0.533763636363636	0.433
"GO:0072359"	28	"GO:0003208"	3.06550154875643	1222	"circulatory system development"	"cardiac ventricle morphogenesis"	0.903340637450199	0.403588235294118	0.678
"GO:0008219"	21	"GO:1904019"	3.06048074738138	2055	"cell death"	"epithelial cell apoptotic process"	0.982153386454183	0.315714285714286	0.673
"GO:0006855"	36	"GO:0042908"	3.05551732784983	16	"xenobiotic transmembrane transport"	"xenobiotic transport"	0.93890438247012	0.55	0.9
"GO:1901615"	40	"GO:1901615"	3.05060999335509	567	"organic hydroxy compound metabolic process"	"organic hydroxy compound metabolic process"	0.964378486055777	0.239625	0
"GO:0002764"	11	"GO:0002702"	3.04575749056068	500	"immune response-regulating signaling pathway"	"positive regulation of production of molecular mediator of immune response"	0.852693227091633	0.3525625	0.61
"GO:0044706"	32	"GO:0007565"	3.04095860767891	216	"multi-multicellular organism process"	"female pregnancy"	0.958462151394422	0.563666666666667	0.985
"GO:0035296"	24	"GO:0007204"	3.03621217265444	146	"regulation of tube diameter"	"positive regulation of cytosolic calcium ion concentration"	0.953858565737052	0.472466666666667	0.465
"GO:0050829"	13	"GO:0009617"	3.03151705144606	89	"defense response to Gram-negative bacterium"	"response to bacterium"	0.924336653386454	0.376375	0.798
"GO:0019722"	27	"GO:0043123"	3.0268721464003	210	"calcium-mediated signaling"	"positive regulation of canonical NF-kappaB signal transduction"	0.90497609561753	0.496833333333333	0.508
"GO:0032940"	38	"GO:0140352"	3.0268721464003	829	"secretion by cell"	"export from cell"	0.918189243027888	0.366666666666667	0.981
"GO:0007517"	10	"GO:0055008"	3.01322826573376	354	"muscle organ development"	"cardiac muscle tissue morphogenesis"	0.937892430278884	0.245583333333333	0.866
"GO:0010033"	3	"GO:0071466"	3.00877392430751	2837	"response to organic substance"	"cellular response to xenobiotic stimulus"	0.90200796812749	0.437833333333333	0.536
"GO:1901698"	1	"GO:0071313"	3	1136	"response to nitrogen compound"	"cellular response to caffeine"	0.91203984063745	0.387411764705882	0.632
"GO:0006873"	23	"GO:0098771"	3	535	"intracellular monoatomic ion homeostasis"	"inorganic ion homeostasis"	0.96963545816733	0.153916666666667	0.861
"GO:0000302"	3	"GO:0071466"	2.97881070093006	205	"response to reactive oxygen species"	"cellular response to xenobiotic stimulus"	0.917729083665339	0.50825	0.4
"GO:1901568"	29	"GO:0006706"	2.96257350205938	78	"fatty acid derivative metabolic process"	"steroid catabolic process"	0.970290836653386	0.466	0.458
"GO:0014896"	4	"GO:0003013"	2.96257350205938	104	"muscle hypertrophy"	"circulatory system process"	0.935910358565737	0.394714285714286	0.585
"GO:0046173"	40	"GO:1901615"	2.94309514866353	63	"polyol biosynthetic process"	"organic hydroxy compound metabolic process"	0.960494023904382	0.259625	0.801
"GO:1904398"	41	"GO:1904398"	2.93554201077308	3	"positive regulation of neuromuscular junction development"	"positive regulation of neuromuscular junction development"	0.923155378486056	0.354545454545454	0
"GO:0009593"	42	"GO:0009593"	2.91721462968355	513	"detection of chemical stimulus"	"detection of chemical stimulus"	0.925211155378486	0.519	0
"GO:0060341"	17	"GO:0070296"	2.89962945488244	981	"regulation of cellular localization"	"sarcoplasmic reticulum calcium ion transport"	0.883191235059761	0.471654545454545	0.325
"GO:0003206"	28	"GO:0003208"	2.89619627904404	127	"cardiac chamber morphogenesis"	"cardiac ventricle morphogenesis"	0.908021912350598	0.422352941176471	0.931
"GO:0043122"	27	"GO:0043123"	2.89619627904404	265	"regulation of canonical NF-kappaB signal transduction"	"positive regulation of canonical NF-kappaB signal transduction"	0.888733067729084	0.414666666666667	0.972
"GO:0042476"	39	"GO:0003007"	2.88605664769316	132	"odontogenesis"	"heart morphogenesis"	0.942990039840637	0.511666666666667	0.671
"GO:0035725"	17	"GO:0070296"	2.88605664769316	180	"sodium ion transmembrane transport"	"sarcoplasmic reticulum calcium ion transport"	0.916784860557769	0.457545454545455	0.61
"GO:0001508"	24	"GO:0007204"	2.87614835903291	146	"action potential"	"positive regulation of cytosolic calcium ion concentration"	0.95191235059761	0.472733333333333	0.48
