"go"	"cluster"	"parent"	"score"	"size"	"term"	"parentTerm"	"termUniqueness"	"termUniquenessWithinCluster"	"termDispensability"
"GO:0051052"	1	"GO:0006310"	13.5850266520292	527	"regulation of DNA metabolic process"	"DNA recombination"	0.801377237851662	0.316083333333333	0.725
"GO:0006974"	4	"GO:0006302"	13.2518119729938	884	"DNA damage response"	"double-strand break repair"	0.93062915601023	0.326666666666667	0.855
"GO:0000723"	2	"GO:0007063"	13.2146701649892	156	"telomere maintenance"	"regulation of sister chromatid cohesion"	0.806297953964194	0.297620689655172	0.632
"GO:0060255"	6	"GO:0060255"	13.0969100130081	6624	"regulation of macromolecule metabolic process"	"regulation of macromolecule metabolic process"	0.813212276214834	0.358870967741935	0
"GO:0045930"	3	"GO:0010948"	13.0409586076789	248	"negative regulation of mitotic cell cycle"	"negative regulation of cell cycle process"	0.842617647058824	0.266378787878788	0.931
"GO:1901988"	3	"GO:0010948"	12.698970004336	277	"negative regulation of cell cycle phase transition"	"negative regulation of cell cycle process"	0.836130434782609	0.218969696969697	0.984
"GO:0051726"	3	"GO:0010948"	12.6382721639824	1119	"regulation of cell cycle"	"negative regulation of cell cycle process"	0.855608695652174	0.269030303030303	0.856
"GO:0006281"	4	"GO:0006302"	12.3767507096021	601	"DNA repair"	"double-strand break repair"	0.815134271099744	0.307866666666667	0.906
"GO:0000075"	3	"GO:0010948"	12.3098039199715	192	"cell cycle checkpoint signaling"	"negative regulation of cell cycle process"	0.81420716112532	0.230075757575758	0.96
"GO:0010564"	3	"GO:0010948"	12.301029995664	745	"regulation of cell cycle process"	"negative regulation of cell cycle process"	0.853687979539642	0.236106060606061	0.902
"GO:0007059"	3	"GO:0010948"	12.1191864077192	424	"chromosome segregation"	"negative regulation of cell cycle process"	0.904290281329923	0.291090909090909	0.708
"GO:0031323"	6	"GO:0060255"	12.0809219076239	6630	"regulation of cellular metabolic process"	"regulation of macromolecule metabolic process"	0.806751918158568	0.353	0.822
"GO:0043170"	7	"GO:0043170"	12	10222	"macromolecule metabolic process"	"macromolecule metabolic process"	0.877797953964195	0.472	0
"GO:0031570"	3	"GO:0010948"	11.9586073148418	135	"DNA integrity checkpoint signaling"	"negative regulation of cell cycle process"	0.820175191815857	0.249969696969697	0.925
"GO:0090329"	1	"GO:0006310"	11.8239087409443	47	"regulation of DNA-templated DNA replication"	"DNA recombination"	0.839414322250639	0.377833333333333	0.569
"GO:0006260"	1	"GO:0006310"	11.602059991328	278	"DNA replication"	"DNA recombination"	0.863134271099744	0.365291666666667	0.682
"GO:0051171"	6	"GO:0060255"	11.568636235841	5608	"regulation of nitrogen compound metabolic process"	"regulation of macromolecule metabolic process"	0.811760869565218	0.342290322580645	0.766
"GO:0019219"	6	"GO:0060255"	11.4202164033832	4121	"regulation of nucleobase-containing compound metabolic process"	"regulation of macromolecule metabolic process"	0.783710997442455	0.331322580645161	0.709
"GO:0010569"	1	"GO:0006310"	11.4089353929735	73	"regulation of double-strand break repair via homologous recombination"	"DNA recombination"	0.80019820971867	0.312541666666667	0.845
"GO:2000104"	1	"GO:0006310"	11.0604807473814	9	"negative regulation of DNA-templated DNA replication"	"DNA recombination"	0.837312020460358	0.416541666666667	0.502
"GO:0006303"	4	"GO:0006302"	11.0604807473814	65	"double-strand break repair via nonhomologous end joining"	"double-strand break repair"	0.849042199488491	0.354	0.865
"GO:0019222"	6	"GO:0060255"	11.0362121726544	7148	"regulation of metabolic process"	"regulation of macromolecule metabolic process"	0.827322250639386	0.366903225806452	0.843
"GO:0007064"	2	"GO:0007063"	11.0268721464003	31	"mitotic sister chromatid cohesion"	"regulation of sister chromatid cohesion"	0.887687979539642	0.328931034482759	0.861
"GO:0022402"	3	"GO:0010948"	10.7695510786217	1308	"cell cycle process"	"negative regulation of cell cycle process"	0.901402813299233	0.291666666666667	0.799
"GO:0006338"	8	"GO:0006338"	10.6777807052661	638	"chromatin remodeling"	"chromatin remodeling"	0.937789002557545	0.251083333333333	0
"GO:0007049"	3	"GO:0010948"	10.6382721639824	1824	"cell cycle"	"negative regulation of cell cycle process"	0.905359335038363	0.325787878787879	0.754
"GO:0048523"	9	"GO:0048523"	10.5850266520292	5526	"negative regulation of cellular process"	"negative regulation of cellular process"	0.874158567774936	0.386	0
"GO:2000781"	1	"GO:0006310"	10.5850266520292	86	"positive regulation of double-strand break repair"	"DNA recombination"	0.783873401534527	0.366916666666667	0.597
"GO:0000280"	10	"GO:0000280"	10.568636235841	441	"nuclear division"	"nuclear division"	0.923901534526854	0.240125	0
"GO:0042770"	4	"GO:0006302"	10.3872161432803	189	"signal transduction in response to DNA damage"	"double-strand break repair"	0.895273657289003	0.430866666666667	0.702
"GO:0051053"	1	"GO:0006310"	10.3767507096021	146	"negative regulation of DNA metabolic process"	"DNA recombination"	0.800588235294118	0.3598125	0.633
"GO:0098813"	3	"GO:0010948"	10.1938200260161	312	"nuclear chromosome segregation"	"negative regulation of cell cycle process"	0.905401534526854	0.296515151515152	0.688
"GO:0000077"	3	"GO:0010948"	10.0655015487564	126	"DNA damage checkpoint signaling"	"negative regulation of cell cycle process"	0.806921994884911	0.258166666666667	0.912
"GO:0033045"	3	"GO:0010948"	10.0177287669604	104	"regulation of sister chromatid segregation"	"negative regulation of cell cycle process"	0.825693094629156	0.255106060606061	0.753
"GO:0045910"	1	"GO:0006310"	9.95860731484177	50	"negative regulation of DNA recombination"	"DNA recombination"	0.813791560102302	0.336479166666667	0.822
"GO:0008156"	1	"GO:0006310"	9.79588001734407	25	"negative regulation of DNA replication"	"DNA recombination"	0.824849104859335	0.3849375	0.543
"GO:0007346"	3	"GO:0010948"	9.69897000433602	520	"regulation of mitotic cell cycle"	"negative regulation of cell cycle process"	0.861606138107417	0.270893939393939	0.785
"GO:0048285"	10	"GO:0000280"	9.69897000433602	488	"organelle fission"	"nuclear division"	0.923686700767263	0.247625	0.984
"GO:0031324"	9	"GO:0048523"	9.67778070526608	3213	"negative regulation of cellular metabolic process"	"negative regulation of cellular process"	0.797075447570333	0.241222222222222	0.764
"GO:0009892"	9	"GO:0048523"	9.58502665202918	3467	"negative regulation of metabolic process"	"negative regulation of cellular process"	0.815124040920716	0.251111111111111	0.724
"GO:0010556"	6	"GO:0060255"	9.55284196865778	5594	"regulation of macromolecule biosynthetic process"	"regulation of macromolecule metabolic process"	0.793074168797954	0.330870967741935	0.831
"GO:0044818"	3	"GO:0010948"	9.50863830616573	53	"mitotic G2/M transition checkpoint"	"negative regulation of cell cycle process"	0.828135549872123	0.259530303030303	0.863
"GO:0045935"	6	"GO:0060255"	9.48148606012211	2092	"positive regulation of nucleobase-containing compound metabolic process"	"regulation of macromolecule metabolic process"	0.780644501278772	0.308645161290323	0.592
"GO:0040029"	8	"GO:0006338"	9.48148606012211	229	"epigenetic regulation of gene expression"	"chromatin remodeling"	0.824202046035806	0.26875	0.898
"GO:0044774"	3	"GO:0010948"	9.46852108295774	87	"mitotic DNA integrity checkpoint signaling"	"negative regulation of cell cycle process"	0.825355498721228	0.260909090909091	0.887
"GO:0007093"	3	"GO:0010948"	9.45593195564972	142	"mitotic cell cycle checkpoint signaling"	"negative regulation of cell cycle process"	0.817166240409207	0.231863636363636	0.933
"GO:0071103"	2	"GO:0007063"	9.431798275933	92	"DNA conformation change"	"regulation of sister chromatid cohesion"	0.925874680306906	0.367413793103448	0.585
"GO:0048519"	9	"GO:0048523"	9.32790214206428	5874	"negative regulation of biological process"	"negative regulation of cellular process"	0.892343989769821	0.403111111111111	0.864
"GO:2000779"	1	"GO:0006310"	9.13076828026902	133	"regulation of double-strand break repair"	"DNA recombination"	0.792358056265985	0.349541666666667	0.628
"GO:0045934"	9	"GO:0048523"	9.10237290870956	1574	"negative regulation of nucleobase-containing compound metabolic process"	"negative regulation of cellular process"	0.78413810741688	0.266611111111111	0.647
"GO:0090656"	1	"GO:0006310"	8.95860731484177	15	"t-circle formation"	"DNA recombination"	0.83912020460358	0.518479166666667	0.542
"GO:0001325"	1	"GO:0006310"	8.95860731484177	15	"formation of extrachromosomal circular DNA"	"DNA recombination"	0.861375959079284	0.518479166666667	0.542
"GO:0090737"	2	"GO:0007063"	8.95860731484177	15	"telomere maintenance via telomere trimming"	"regulation of sister chromatid cohesion"	0.84104347826087	0.407448275862069	0.535
"GO:0034086"	2	"GO:0007063"	8.95860731484177	13	"maintenance of sister chromatid cohesion"	"regulation of sister chromatid cohesion"	0.894868286445013	0.355241379310345	0.808
"GO:0034088"	2	"GO:0007063"	8.95860731484177	13	"maintenance of mitotic sister chromatid cohesion"	"regulation of sister chromatid cohesion"	0.894755754475703	0.352206896551724	0.808
"GO:0000819"	3	"GO:0010948"	8.95860731484177	225	"sister chromatid segregation"	"negative regulation of cell cycle process"	0.866419437340154	0.30480303030303	0.664
"GO:0010605"	9	"GO:0048523"	8.88605664769316	3258	"negative regulation of macromolecule metabolic process"	"negative regulation of cellular process"	0.80254347826087	0.248	0.713
"GO:0032392"	2	"GO:0007063"	8.82390874094432	85	"DNA geometric change"	"regulation of sister chromatid cohesion"	0.926501278772379	0.371275862068966	0.581
"GO:0016070"	5	"GO:0090304"	8.82390874094432	5098	"RNA metabolic process"	"nucleic acid metabolic process"	0.84083631713555	0.335047619047619	0.858
"GO:0051983"	3	"GO:0010948"	8.76955107862173	131	"regulation of chromosome segregation"	"negative regulation of cell cycle process"	0.865712276214834	0.252393939393939	0.77
"GO:0006282"	1	"GO:0006310"	8.72124639904717	215	"regulation of DNA repair"	"DNA recombination"	0.784156010230179	0.334208333333333	0.659
"GO:1905168"	1	"GO:0006310"	8.67778070526608	37	"positive regulation of double-strand break repair via homologous recombination"	"DNA recombination"	0.793962915601023	0.336875	0.796
"GO:0033044"	2	"GO:0007063"	8.56863623584101	247	"regulation of chromosome organization"	"regulation of sister chromatid cohesion"	0.867704603580563	0.288586206896552	0.787
"GO:0080090"	6	"GO:0060255"	8.53760200210104	5780	"regulation of primary metabolic process"	"regulation of macromolecule metabolic process"	0.816308184143223	0.356451612903226	0.774
"GO:0010558"	9	"GO:0048523"	8.53760200210104	2751	"negative regulation of macromolecule biosynthetic process"	"negative regulation of cellular process"	0.784368286445013	0.232388888888889	0.739
"GO:0016445"	11	"GO:0016445"	8.50863830616573	68	"somatic diversification of immunoglobulins"	"somatic diversification of immunoglobulins"	0.826852941176471	0.361909090909091	0
"GO:0035825"	1	"GO:0006310"	8.48148606012211	68	"homologous recombination"	"DNA recombination"	0.876982097186701	0.399104166666667	0.857
"GO:0032508"	2	"GO:0007063"	8.48148606012211	79	"DNA duplex unwinding"	"regulation of sister chromatid cohesion"	0.927222506393862	0.377103448275862	0.575
"GO:0050794"	12	"GO:0050794"	8.44369749923271	11770	"regulation of cellular process"	"regulation of cellular process"	0.898948849104859	0.6292	0
"GO:0009059"	7	"GO:0043170"	8.32790214206428	7788	"macromolecule biosynthetic process"	"macromolecule metabolic process"	0.854303069053709	0.387615384615385	0.682
"GO:0045911"	1	"GO:0006310"	8.30102999566398	71	"positive regulation of DNA recombination"	"DNA recombination"	0.813593350383632	0.3358125	0.845
"GO:0006325"	8	"GO:0006338"	8.2518119729938	782	"chromatin organization"	"chromatin remodeling"	0.936860613810742	0.257583333333333	0.97
"GO:0031327"	9	"GO:0048523"	8.24412514432751	2801	"negative regulation of cellular biosynthetic process"	"negative regulation of cellular process"	0.79109462915601	0.233833333333333	0.742
"GO:0010604"	6	"GO:0060255"	8.23657200643706	3496	"positive regulation of macromolecule metabolic process"	"regulation of macromolecule metabolic process"	0.806038363171355	0.325935483870968	0.728
"GO:0140527"	1	"GO:0006310"	8.10790539730952	60	"reciprocal homologous recombination"	"DNA recombination"	0.878305626598466	0.404395833333333	0.848
"GO:0007131"	1	"GO:0006310"	8.10790539730952	60	"reciprocal meiotic recombination"	"DNA recombination"	0.782333759590793	0.403875	0.848
"GO:0031326"	6	"GO:0060255"	8.10790539730952	5722	"regulation of cellular biosynthetic process"	"regulation of macromolecule metabolic process"	0.80069820971867	0.334451612903226	0.781
"GO:0000729"	4	"GO:0006302"	8.09691001300806	21	"DNA double-strand break processing"	"double-strand break repair"	0.864214833759591	0.4368	0.778
"GO:0010972"	3	"GO:0010948"	8.08618614761628	67	"negative regulation of G2/M transition of mitotic cell cycle"	"negative regulation of cell cycle process"	0.849643222506394	0.257727272727273	0.874
"GO:0002200"	11	"GO:0016445"	8.08092190762393	78	"somatic diversification of immune receptors"	"somatic diversification of immunoglobulins"	0.907496163682864	0.451136363636364	0.99
"GO:1901987"	3	"GO:0010948"	8.08092190762393	456	"regulation of cell cycle phase transition"	"negative regulation of cell cycle process"	0.856549872122762	0.219651515151515	0.853
"GO:0000018"	1	"GO:0006310"	8.03621217265444	136	"regulation of DNA recombination"	"DNA recombination"	0.82268925831202	0.3133125	0.896
"GO:0051252"	6	"GO:0060255"	8.03151705144606	3833	"regulation of RNA metabolic process"	"regulation of macromolecule metabolic process"	0.781915601023018	0.333032258064516	0.741
"GO:2000780"	1	"GO:0006310"	8	36	"negative regulation of double-strand break repair"	"DNA recombination"	0.794858056265985	0.383	0.559
"GO:0009890"	9	"GO:0048523"	8	2815	"negative regulation of biosynthetic process"	"negative regulation of cellular process"	0.807154731457801	0.241777777777778	0.692
"GO:0044773"	3	"GO:0010948"	7.92081875395237	83	"mitotic DNA damage checkpoint signaling"	"negative regulation of cell cycle process"	0.812191815856777	0.267333333333333	0.877
"GO:0045738"	1	"GO:0006310"	7.88605664769316	38	"negative regulation of DNA repair"	"DNA recombination"	0.795635549872123	0.390020833333333	0.561
"GO:0006261"	1	"GO:0006310"	7.85387196432176	161	"DNA-templated DNA replication"	"DNA recombination"	0.86818925831202	0.37775	0.653
"GO:0007127"	13	"GO:0007127"	7.85387196432176	129	"meiosis I"	"meiosis I"	0.877782608695652	0.238090909090909	0
"GO:0007095"	3	"GO:0010948"	7.82390874094432	37	"mitotic G2 DNA damage checkpoint signaling"	"negative regulation of cell cycle process"	0.820626598465473	0.282363636363636	0.825
"GO:0045003"	4	"GO:0006302"	7.79588001734407	8	"double-strand break repair via synthesis-dependent strand annealing"	"double-strand break repair"	0.868953964194373	0.4716	0.725
"GO:0061820"	2	"GO:0007063"	7.69897000433602	9	"telomeric D-loop disassembly"	"regulation of sister chromatid cohesion"	0.846877237851663	0.415068965517241	0.519
"GO:0045950"	1	"GO:0006310"	7.69897000433602	4	"negative regulation of mitotic recombination"	"DNA recombination"	0.83936189258312	0.408291666666667	0.702
"GO:0071824"	8	"GO:0006338"	7.69897000433602	880	"protein-DNA complex organization"	"chromatin remodeling"	0.936397698209719	0.263083333333333	0.956
"GO:0072711"	14	"GO:0072711"	7.65757731917779	11	"cellular response to hydroxyurea"	"cellular response to hydroxyurea"	0.964152173913044	0.574857142857143	0
"GO:0051173"	6	"GO:0060255"	7.61978875828839	3074	"positive regulation of nitrogen compound metabolic process"	"regulation of macromolecule metabolic process"	0.804511508951407	0.311322580645161	0.643
"GO:0010468"	6	"GO:0060255"	7.58502665202918	5467	"regulation of gene expression"	"regulation of macromolecule metabolic process"	0.792987212276215	0.332193548387097	0.825
"GO:0051172"	9	"GO:0048523"	7.52287874528034	2410	"negative regulation of nitrogen compound metabolic process"	"negative regulation of cellular process"	0.804714833759591	0.262055555555556	0.654
"GO:0000019"	1	"GO:0006310"	7.48148606012211	7	"regulation of mitotic recombination"	"DNA recombination"	0.855763427109975	0.417979166666667	0.721
"GO:0031325"	6	"GO:0060255"	7.3767507096021	3426	"positive regulation of cellular metabolic process"	"regulation of macromolecule metabolic process"	0.799765984654731	0.321258064516129	0.678
"GO:0072710"	14	"GO:0072711"	7.34678748622466	12	"response to hydroxyurea"	"cellular response to hydroxyurea"	0.977204603580563	0.576571428571429	0.995
"GO:0090657"	2	"GO:0007063"	7.34678748622466	11	"telomeric loop disassembly"	"regulation of sister chromatid cohesion"	0.844269820971867	0.40651724137931	0.526
"GO:0006139"	5	"GO:0090304"	7.30102999566398	6165	"nucleobase-containing compound metabolic process"	"nucleic acid metabolic process"	0.843237851662404	0.353666666666667	0.875
"GO:0009889"	6	"GO:0060255"	7.2839966563652	5753	"regulation of biosynthetic process"	"regulation of macromolecule metabolic process"	0.818755754475703	0.343645161290323	0.783
"GO:0006312"	1	"GO:0006310"	7.24412514432751	25	"mitotic recombination"	"DNA recombination"	0.886039641943734	0.435875	0.791
"GO:0010586"	15	"GO:0010586"	7.19382002601611	105	"miRNA metabolic process"	"miRNA metabolic process"	0.893019181585678	0.297230769230769	0
"GO:0035194"	16	"GO:0035194"	7.19382002601611	635	"regulatory ncRNA-mediated post-transcriptional gene silencing"	"regulatory ncRNA-mediated post-transcriptional gene silencing"	0.80814705882353	0.276888888888889	0
"GO:1901991"	3	"GO:0010948"	7.15490195998574	196	"negative regulation of mitotic cell cycle phase transition"	"negative regulation of cell cycle process"	0.838782608695652	0.218257575757576	0.952
"GO:1902750"	3	"GO:0010948"	7.09691001300806	70	"negative regulation of cell cycle G2/M phase transition"	"negative regulation of cell cycle process"	0.851374680306905	0.276227272727273	0.876
"GO:0010608"	16	"GO:0035194"	7.0268721464003	1093	"post-transcriptional regulation of gene expression"	"regulatory ncRNA-mediated post-transcriptional gene silencing"	0.827661125319693	0.325	0.925
"GO:0016441"	16	"GO:0035194"	7.00436480540245	643	"post-transcriptional gene silencing"	"regulatory ncRNA-mediated post-transcriptional gene silencing"	0.809158567774936	0.277222222222222	0.992
"GO:0010629"	9	"GO:0048523"	6.95860731484177	1623	"negative regulation of gene expression"	"negative regulation of cellular process"	0.792333759590793	0.262333333333333	0.68
"GO:0071922"	2	"GO:0007063"	6.88605664769316	1	"regulation of cohesin loading"	"regulation of sister chromatid cohesion"	0.865772378516624	0.391413793103448	0.857
"GO:0051054"	1	"GO:0006310"	6.85387196432176	298	"positive regulation of DNA metabolic process"	"DNA recombination"	0.793020460358056	0.342708333333333	0.676
"GO:0140014"	10	"GO:0000280"	6.85387196432176	274	"mitotic nuclear division"	"nuclear division"	0.872340153452685	0.2365	0.945
"GO:0009893"	6	"GO:0060255"	6.82390874094432	3810	"positive regulation of metabolic process"	"regulation of macromolecule metabolic process"	0.818561381074169	0.332354838709677	0.695
"GO:0051254"	6	"GO:0060255"	6.82390874094432	1900	"positive regulation of RNA metabolic process"	"regulation of macromolecule metabolic process"	0.779640664961637	0.312225806451613	0.618
"GO:0002204"	11	"GO:0016445"	6.82390874094432	55	"somatic recombination of immunoglobulin genes involved in immune response"	"somatic diversification of immunoglobulins"	0.770886189258312	0.206409090909091	0.977
"GO:0002208"	11	"GO:0016445"	6.82390874094432	55	"somatic diversification of immunoglobulins involved in immune response"	"somatic diversification of immunoglobulins"	0.811938618925831	0.204045454545455	0.98
"GO:0045190"	11	"GO:0016445"	6.82390874094432	55	"isotype switching"	"somatic diversification of immunoglobulins"	0.761140664961637	0.183090909090909	0.976
"GO:0051321"	13	"GO:0007127"	6.79588001734407	287	"meiotic cell cycle"	"meiosis I"	0.913742966751918	0.234090909090909	0.932
"GO:0016447"	1	"GO:0006310"	6.69897000433602	63	"somatic recombination of immunoglobulin gene segments"	"DNA recombination"	0.78699104859335	0.404083333333333	0.849
"GO:0061982"	13	"GO:0007127"	6.69897000433602	136	"meiosis I cell cycle process"	"meiosis I"	0.912429667519182	0.238636363636364	0.99
"GO:0002377"	11	"GO:0016445"	6.46852108295774	196	"immunoglobulin production"	"somatic diversification of immunoglobulins"	0.879003836317136	0.417272727272727	0.939
"GO:0006306"	1	"GO:0006310"	6.3767507096021	50	"DNA methylation"	"DNA recombination"	0.865268542199489	0.482666666666667	0.58
"GO:0006305"	1	"GO:0006310"	6.3767507096021	50	"DNA alkylation"	"DNA recombination"	0.871548593350384	0.482666666666667	0.58
"GO:0000070"	3	"GO:0010948"	6.35654732351381	184	"mitotic sister chromatid segregation"	"negative regulation of cell cycle process"	0.860533248081842	0.274787878787879	0.655
"GO:0000278"	3	"GO:0010948"	6.33724216831843	928	"mitotic cell cycle"	"negative regulation of cell cycle process"	0.906081841432225	0.310075757575758	0.69
"GO:0034091"	2	"GO:0007063"	6.24412514432751	9	"regulation of maintenance of sister chromatid cohesion"	"regulation of sister chromatid cohesion"	0.857332480818414	0.322275862068966	0.957
"GO:0034182"	2	"GO:0007063"	6.24412514432751	9	"regulation of maintenance of mitotic sister chromatid cohesion"	"regulation of sister chromatid cohesion"	0.857222506393862	0.319310344827586	0.957
"GO:1905634"	17	"GO:1905634"	6.17392519729917	11	"regulation of protein localization to chromatin"	"regulation of protein localization to chromatin"	0.9426547314578	0.509444444444444	0
"GO:0044770"	3	"GO:0010948"	6.17392519729917	574	"cell cycle phase transition"	"negative regulation of cell cycle process"	0.902819693094629	0.264742424242424	0.715
"GO:1903046"	13	"GO:0007127"	6.07058107428571	214	"meiotic cell cycle process"	"meiosis I"	0.909593350383632	0.227	0.951
"GO:0045739"	1	"GO:0006310"	6.01772876696043	130	"positive regulation of DNA repair"	"DNA recombination"	0.777517902813299	0.3573125	0.619
"GO:0006996"	18	"GO:0006996"	6.01322826573375	3613	"organelle organization"	"organelle organization"	0.918572890025575	0.5825	0
"GO:0051782"	19	"GO:0051782"	6.0087739243075	17	"negative regulation of cell division"	"negative regulation of cell division"	0.925780051150895	0.453125	0
"GO:0010467"	7	"GO:0043170"	6.00436480540245	7319	"gene expression"	"macromolecule metabolic process"	0.854139386189258	0.398153846153846	0.669
"GO:0045002"	4	"GO:0006302"	5.95860731484177	8	"double-strand break repair via single-strand annealing"	"double-strand break repair"	0.871744245524297	0.4652	0.734
"GO:0016444"	1	"GO:0006310"	5.95860731484177	72	"somatic cell DNA recombination"	"DNA recombination"	0.87608567774936	0.398	0.859
"GO:0002381"	11	"GO:0016445"	5.95860731484177	60	"immunoglobulin production involved in immunoglobulin-mediated immune response"	"somatic diversification of immunoglobulins"	0.869248081841432	0.278272727272727	0.872
"GO:0006725"	5	"GO:0090304"	5.85387196432176	6390	"cellular aromatic compound metabolic process"	"nucleic acid metabolic process"	0.856524296675192	0.434809523809524	0.864
"GO:0031047"	9	"GO:0048523"	5.85387196432176	714	"regulatory ncRNA-mediated gene silencing"	"negative regulation of cellular process"	0.809446291560102	0.321277777777778	0.591
"GO:0050789"	12	"GO:0050794"	5.82390874094432	12318	"regulation of biological process"	"regulation of cellular process"	0.920813299232737	0.6318	0.553
"GO:0044786"	1	"GO:0006310"	5.82390874094432	44	"cell cycle DNA replication"	"DNA recombination"	0.825685421994885	0.4419375	0.563
"GO:0061014"	5	"GO:0090304"	5.74472749489669	167	"positive regulation of mRNA catabolic process"	"nucleic acid metabolic process"	0.780730179028133	0.468380952380952	0.478
"GO:0045005"	1	"GO:0006310"	5.74472749489669	56	"DNA-templated DNA replication maintenance of fidelity"	"DNA recombination"	0.880818414322251	0.427083333333333	0.588
"GO:0002562"	1	"GO:0006310"	5.69897000433602	72	"somatic diversification of immune receptors via germline recombination within a single locus"	"DNA recombination"	0.79236189258312	0.398	0.859
"GO:2000042"	1	"GO:0006310"	5.69897000433602	23	"negative regulation of double-strand break repair via homologous recombination"	"DNA recombination"	0.796213554987212	0.333479166666667	0.778
"GO:0032774"	5	"GO:0090304"	5.69897000433602	3599	"RNA biosynthetic process"	"nucleic acid metabolic process"	0.834988491048593	0.300809523809524	0.796
"GO:0002312"	11	"GO:0016445"	5.67778070526608	90	"B cell activation involved in immune response"	"somatic diversification of immunoglobulins"	0.90553452685422	0.438318181818182	0.383
"GO:0007088"	10	"GO:0000280"	5.67778070526608	118	"regulation of mitotic nuclear division"	"nuclear division"	0.834313299232737	0.199375	0.857
"GO:0018193"	20	"GO:0018193"	5.65757731917779	941	"peptidyl-amino acid modification"	"peptidyl-amino acid modification"	0.881737851662404	0.381435897435897	0
"GO:1903047"	3	"GO:0010948"	5.65757731917779	774	"mitotic cell cycle process"	"negative regulation of cell cycle process"	0.90212020460358	0.279348484848485	0.744
"GO:0046483"	5	"GO:0090304"	5.61978875828839	6336	"heterocycle metabolic process"	"nucleic acid metabolic process"	0.856314578005115	0.433095238095238	0.867
"GO:0140013"	13	"GO:0007127"	5.61978875828839	194	"meiotic nuclear division"	"meiosis I"	0.874291560102302	0.229	0.966
"GO:2001141"	6	"GO:0060255"	5.50863830616573	3474	"regulation of RNA biosynthetic process"	"regulation of macromolecule metabolic process"	0.775565217391304	0.309709677419355	0.726
"GO:0043412"	20	"GO:0018193"	5.48148606012211	3253	"macromolecule modification"	"peptidyl-amino acid modification"	0.879693094629156	0.433974358974359	0.767
"GO:0046640"	21	"GO:0046640"	5.45593195564972	44	"regulation of alpha-beta T cell proliferation"	"regulation of alpha-beta T cell proliferation"	0.874765984654731	0.273111111111111	0
"GO:0006351"	5	"GO:0090304"	5.4089353929735	3568	"DNA-templated transcription"	"nucleic acid metabolic process"	0.834347826086957	0.300952380952381	0.795
"GO:0036211"	20	"GO:0018193"	5.39794000867204	3023	"protein modification process"	"peptidyl-amino acid modification"	0.867248081841433	0.397641025641026	0.781
"GO:0045875"	2	"GO:0007063"	5.2839966563652	5	"negative regulation of sister chromatid cohesion"	"regulation of sister chromatid cohesion"	0.842755754475703	0.35048275862069	0.928
"GO:0071168"	17	"GO:1905634"	5.2518119729938	59	"protein localization to chromatin"	"regulation of protein localization to chromatin"	0.97713810741688	0.468666666666667	0.907
"GO:0051783"	10	"GO:0000280"	5.24412514432751	146	"regulation of nuclear division"	"nuclear division"	0.882343989769821	0.206875	0.873
"GO:0071921"	2	"GO:0007063"	5.23657200643706	2	"cohesin loading"	"regulation of sister chromatid cohesion"	0.8983273657289	0.421448275862069	0.727
"GO:0010628"	6	"GO:0060255"	5.21467016498923	1201	"positive regulation of gene expression"	"regulation of macromolecule metabolic process"	0.807173913043478	0.376	0.589
