"go"	"cluster"	"parent"	"score"	"size"	"term"	"parentTerm"	"termUniqueness"	"termUniquenessWithinCluster"	"termDispensability"
"GO:0043170"	7	"GO:0043170"	18.7212463990472	10222	"macromolecule metabolic process"	"macromolecule metabolic process"	0.890752983293556	0.497777777777778	0
"GO:0006325"	5	"GO:0071824"	18.6197887582884	782	"chromatin organization"	"protein-DNA complex organization"	0.91440692124105	0.26695	0.979
"GO:0051252"	4	"GO:0019219"	18.5528419686578	3833	"regulation of RNA metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.794501193317422	0.375172413793103	0.919
"GO:1902850"	8	"GO:1902850"	17.9208187539524	163	"microtubule cytoskeleton organization involved in mitosis"	"microtubule cytoskeleton organization involved in mitosis"	0.839270883054892	0.31412	0
"GO:0080090"	4	"GO:0019219"	17.8538719643218	5780	"regulation of primary metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.829110978520286	0.388844827586207	0.835
"GO:0006397"	6	"GO:0000377"	17.8538719643218	518	"mRNA processing"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.870881861575179	0.2595	0.77
"GO:0044772"	3	"GO:0022402"	17.6382721639824	470	"mitotic cell cycle phase transition"	"cell cycle process"	0.871206443914081	0.241287671232877	0.835
"GO:0007346"	3	"GO:0022402"	17.5850266520292	520	"regulation of mitotic cell cycle"	"cell cycle process"	0.835889021479714	0.271383561643836	0.764
"GO:0031323"	4	"GO:0019219"	17.4948500216801	6630	"regulation of cellular metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.820752983293556	0.40951724137931	0.758
"GO:0009059"	9	"GO:0009059"	16.5850266520292	7788	"macromolecule biosynthetic process"	"macromolecule biosynthetic process"	0.86681861575179	0.358	0
"GO:0051983"	3	"GO:0022402"	16.4436974992327	131	"regulation of chromosome segregation"	"cell cycle process"	0.841674224343675	0.264506849315069	0.735
"GO:1901360"	2	"GO:0090304"	16.4202164033832	6635	"organic cyclic compound metabolic process"	"nucleic acid metabolic process"	0.882214797136038	0.478041666666667	0.85
"GO:1901989"	3	"GO:0022402"	16.0705810742857	119	"positive regulation of cell cycle phase transition"	"cell cycle process"	0.829596658711217	0.270520547945206	0.707
"GO:0030261"	1	"GO:0051276"	15.9586073148418	47	"chromosome condensation"	"chromosome organization"	0.909464200477327	0.473604651162791	0.761
"GO:0006996"	10	"GO:0006996"	15.8860566476932	3613	"organelle organization"	"organelle organization"	0.889698090692124	0.3944375	0
"GO:0008380"	6	"GO:0000377"	15.7212463990472	478	"RNA splicing"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.874289976133652	0.349576923076923	0.957
"GO:0140013"	11	"GO:0140013"	15.5528419686578	194	"meiotic nuclear division"	"meiotic nuclear division"	0.81559785202864	0.288615384615385	0
"GO:0007051"	8	"GO:1902850"	15.5086383061657	202	"spindle organization"	"microtubule cytoskeleton organization involved in mitosis"	0.841695704057279	0.26528	0.738
"GO:1901987"	3	"GO:0022402"	15.3187587626244	456	"regulation of cell cycle phase transition"	"cell cycle process"	0.830420047732697	0.217342465753425	0.83
"GO:0090068"	3	"GO:0022402"	15.1426675035687	262	"positive regulation of cell cycle process"	"cell cycle process"	0.822334128878282	0.278821917808219	0.776
"GO:0019222"	4	"GO:0019219"	14.8538719643218	7148	"regulation of metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.841334128878282	0.418189655172414	0.725
"GO:0006259"	12	"GO:0006259"	14.7695510786217	1037	"DNA metabolic process"	"DNA metabolic process"	0.859731503579952	0.332756756756757	0
"GO:0010467"	9	"GO:0009059"	14.6382721639824	7319	"gene expression"	"macromolecule biosynthetic process"	0.86686276849642	0.362166666666667	0.85
"GO:0045931"	3	"GO:0022402"	14.6382721639824	128	"positive regulation of mitotic cell cycle"	"cell cycle process"	0.834883054892602	0.319767123287671	0.648
"GO:0032774"	2	"GO:0090304"	14.3872161432803	3599	"RNA biosynthetic process"	"nucleic acid metabolic process"	0.848875894988067	0.319	0.796
"GO:0051984"	3	"GO:0022402"	14.1366771398795	27	"positive regulation of chromosome segregation"	"cell cycle process"	0.842922434367542	0.328575342465753	0.626
"GO:0006351"	2	"GO:0090304"	14.1249387366083	3568	"DNA-templated transcription"	"nucleic acid metabolic process"	0.848694510739857	0.318958333333333	0.795
"GO:0051383"	1	"GO:0051276"	13.8538719643218	21	"kinetochore organization"	"chromosome organization"	0.916072792362768	0.506720930232558	0.698
"GO:0051128"	10	"GO:0006996"	13.8538719643218	2451	"regulation of cellular component organization"	"organelle organization"	0.850468973747017	0.3965625	0.613
"GO:1902101"	3	"GO:0022402"	13.8538719643218	15	"positive regulation of metaphase/anaphase transition of cell cycle"	"cell cycle process"	0.799699284009547	0.29986301369863	0.593
"GO:0006338"	5	"GO:0071824"	13.698970004336	638	"chromatin remodeling"	"protein-DNA complex organization"	0.91568138424821	0.2649	0.956
"GO:1903046"	11	"GO:0140013"	13.6575773191778	214	"meiotic cell cycle process"	"meiotic nuclear division"	0.862852028639618	0.283102564102564	0.983
"GO:1905820"	3	"GO:0022402"	13.5850266520292	29	"positive regulation of chromosome separation"	"cell cycle process"	0.842276849642005	0.316465753424658	0.623
"GO:0045787"	3	"GO:0022402"	13.568636235841	334	"positive regulation of cell cycle"	"cell cycle process"	0.827461813842482	0.31513698630137	0.724
"GO:1901992"	3	"GO:0022402"	13.5228787452803	98	"positive regulation of mitotic cell cycle phase transition"	"cell cycle process"	0.828571599045346	0.259684931506849	0.692
"GO:0033043"	10	"GO:0006996"	13.5086383061657	1176	"regulation of organelle organization"	"organelle organization"	0.843303102625298	0.3726875	0.752
"GO:0051783"	1	"GO:0051276"	13.3767507096021	146	"regulation of nuclear division"	"chromosome organization"	0.857805489260143	0.438674418604651	0.481
"GO:0050794"	13	"GO:0050794"	13.0705810742857	11770	"regulation of cellular process"	"regulation of cellular process"	0.902084725536993	0.6292	0
"GO:0033045"	3	"GO:0022402"	13	104	"regulation of sister chromatid segregation"	"cell cycle process"	0.789571599045346	0.26813698630137	0.716
"GO:1901990"	3	"GO:0022402"	12.9586073148418	355	"regulation of mitotic cell cycle phase transition"	"cell cycle process"	0.830008353221957	0.209972602739726	0.804
"GO:0006396"	6	"GO:0000377"	12.9208187539524	1467	"RNA processing"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.864229116945107	0.364576923076923	0.847
"GO:0007088"	1	"GO:0051276"	12.8538719643218	118	"regulation of mitotic nuclear division"	"chromosome organization"	0.795554892601432	0.429813953488372	0.472
"GO:0051781"	14	"GO:0051781"	12.8538719643218	94	"positive regulation of cell division"	"positive regulation of cell division"	0.91703937947494	0.324294117647059	0
"GO:0034641"	7	"GO:0043170"	12.698970004336	6825	"cellular nitrogen compound metabolic process"	"macromolecule metabolic process"	0.861619331742243	0.483888888888889	0.479
"GO:2001141"	4	"GO:0019219"	12.6575773191778	3474	"regulation of RNA biosynthetic process"	"regulation of nucleobase-containing compound metabolic process"	0.789989260143198	0.359655172413793	0.903
"GO:0071103"	1	"GO:0051276"	12.5850266520292	92	"DNA conformation change"	"chromosome organization"	0.905834128878282	0.44153488372093	0.795
"GO:0006310"	12	"GO:0006259"	12.5528419686578	340	"DNA recombination"	"DNA metabolic process"	0.876961813842482	0.33672972972973	0.812
"GO:0051321"	11	"GO:0140013"	12.5528419686578	287	"meiotic cell cycle"	"meiotic nuclear division"	0.868252983293556	0.279974358974359	0.964
"GO:0045842"	3	"GO:0022402"	12.537602002101	14	"positive regulation of mitotic metaphase/anaphase transition"	"cell cycle process"	0.790904534606205	0.268493150684932	0.59
"GO:0051304"	3	"GO:0022402"	12.4559319556497	81	"chromosome separation"	"cell cycle process"	0.890325775656324	0.371972602739726	0.702
"GO:0051052"	12	"GO:0006259"	12.3872161432803	527	"regulation of DNA metabolic process"	"DNA metabolic process"	0.819187350835322	0.315243243243243	0.856
"GO:1901970"	3	"GO:0022402"	12.2924298239021	18	"positive regulation of mitotic sister chromatid separation"	"cell cycle process"	0.802696897374702	0.320561643835616	0.601
"GO:0045934"	4	"GO:0019219"	12.2596373105058	1574	"negative regulation of nucleobase-containing compound metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.800242243436754	0.412586206896552	0.752
"GO:0010556"	4	"GO:0019219"	12.0604807473814	5594	"regulation of macromolecule biosynthetic process"	"regulation of nucleobase-containing compound metabolic process"	0.807840095465394	0.388172413793103	0.721
"GO:0007052"	8	"GO:1902850"	11.9586073148418	130	"mitotic spindle organization"	"microtubule cytoskeleton organization involved in mitosis"	0.840640811455847	0.27236	0.979
"GO:0071840"	10	"GO:0006996"	11.7447274948967	6747	"cellular component organization or biogenesis"	"organelle organization"	0.904824582338902	0.43125	0.762
"GO:0051301"	14	"GO:0051781"	11.7447274948967	639	"cell division"	"positive regulation of cell division"	0.973412887828162	0.271941176470588	0.832
"GO:0006974"	15	"GO:0006974"	11.698970004336	884	"DNA damage response"	"DNA damage response"	0.940429594272076	0.367818181818182	0
"GO:0016043"	10	"GO:0006996"	11.6575773191778	6536	"cellular component organization"	"organelle organization"	0.903650357995227	0.4261875	0.772
"GO:2001252"	1	"GO:0051276"	11.431798275933	109	"positive regulation of chromosome organization"	"chromosome organization"	0.838959427207637	0.370348837209302	0.805
"GO:0016071"	6	"GO:0000377"	11.3565473235138	829	"mRNA metabolic process"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.873711217183771	0.358692307692308	0.479
"GO:0045786"	3	"GO:0022402"	11.3279021420643	407	"negative regulation of cell cycle"	"cell cycle process"	0.823120525059666	0.289917808219178	0.747
"GO:0045132"	11	"GO:0140013"	11.1611509092627	91	"meiotic chromosome segregation"	"meiotic nuclear division"	0.821344868735084	0.335	0.928
"GO:0010948"	3	"GO:0022402"	11.1079053973095	320	"negative regulation of cell cycle process"	"cell cycle process"	0.818311455847255	0.256109589041096	0.799
"GO:0006355"	4	"GO:0019219"	11.0043648054024	3456	"regulation of DNA-templated transcription"	"regulation of nucleobase-containing compound metabolic process"	0.789929594272076	0.35951724137931	0.902
"GO:0000226"	8	"GO:1902850"	10.9586073148418	652	"microtubule cytoskeleton organization"	"microtubule cytoskeleton organization involved in mitosis"	0.893824582338902	0.26484	0.835
"GO:0051302"	14	"GO:0051781"	10.8538719643218	186	"regulation of cell division"	"positive regulation of cell division"	0.932937947494033	0.297352941176471	0.943
"GO:0034654"	2	"GO:0090304"	10.8239087409443	4027	"nucleobase-containing compound biosynthetic process"	"nucleic acid metabolic process"	0.853737470167064	0.3345	0.776
"GO:0031326"	4	"GO:0019219"	10.7212463990472	5722	"regulation of cellular biosynthetic process"	"regulation of nucleobase-containing compound metabolic process"	0.814757756563246	0.399224137931035	0.725
"GO:0044784"	3	"GO:0022402"	10.6575773191778	97	"metaphase/anaphase transition of cell cycle"	"cell cycle process"	0.787963007159905	0.238904109589041	0.709
"GO:0008608"	16	"GO:0008608"	10.568636235841	49	"attachment of spindle microtubules to kinetochore"	"attachment of spindle microtubules to kinetochore"	0.870202863961814	0.264066666666667	0
"GO:1905818"	3	"GO:0022402"	10.537602002101	74	"regulation of chromosome separation"	"cell cycle process"	0.847272076372315	0.281438356164384	0.695
"GO:0051306"	3	"GO:0022402"	10.4948500216801	62	"mitotic sister chromatid separation"	"cell cycle process"	0.832084725536993	0.326561643835616	0.687
"GO:1902099"	3	"GO:0022402"	10.4948500216801	93	"regulation of metaphase/anaphase transition of cell cycle"	"cell cycle process"	0.787698090692124	0.227082191780822	0.704
"GO:2001251"	1	"GO:0051276"	10.4436974992327	94	"negative regulation of chromosome organization"	"chromosome organization"	0.83726491646778	0.375093023255814	0.804
"GO:0010468"	4	"GO:0019219"	10.3098039199715	5467	"regulation of gene expression"	"regulation of nucleobase-containing compound metabolic process"	0.807784009546539	0.389758620689655	0.717
"GO:0045935"	4	"GO:0019219"	10.1023729087096	2092	"positive regulation of nucleobase-containing compound metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.793924821002387	0.362155172413793	0.8
"GO:0009889"	4	"GO:0019219"	9.88605664769316	5753	"regulation of biosynthetic process"	"regulation of nucleobase-containing compound metabolic process"	0.833033412887828	0.406	0.68
"GO:0033047"	3	"GO:0022402"	9.79588001734407	54	"regulation of mitotic sister chromatid segregation"	"cell cycle process"	0.791356801909308	0.282246575342466	0.681
"GO:0007098"	8	"GO:1902850"	9.79588001734407	138	"centrosome cycle"	"microtubule cytoskeleton organization involved in mitosis"	0.844562052505966	0.26584	0.722
"GO:0051173"	4	"GO:0019219"	9.76955107862173	3074	"positive regulation of nitrogen compound metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.818244630071599	0.359465517241379	0.727
"GO:0010965"	3	"GO:0022402"	9.60205999132796	59	"regulation of mitotic sister chromatid separation"	"cell cycle process"	0.798014319809069	0.273561643835616	0.684
"GO:0007091"	3	"GO:0022402"	9.60205999132796	94	"metaphase/anaphase transition of mitotic cell cycle"	"cell cycle process"	0.786415274463008	0.228671232876712	0.706
"GO:0050789"	13	"GO:0050794"	9.44369749923271	12318	"regulation of biological process"	"regulation of cellular process"	0.923978520286396	0.6318	0.553
"GO:0062033"	3	"GO:0022402"	9.431798275933	6	"positive regulation of mitotic sister chromatid segregation"	"cell cycle process"	0.808761336515513	0.372931506849315	0.552
"GO:0030071"	3	"GO:0022402"	9.431798275933	90	"regulation of mitotic metaphase/anaphase transition"	"cell cycle process"	0.785010739856802	0.209753424657534	0.702
"GO:0006366"	2	"GO:0090304"	9.3767507096021	2693	"transcription by RNA polymerase II"	"nucleic acid metabolic process"	0.856527446300716	0.341041666666667	0.727
"GO:0051303"	16	"GO:0008608"	9.31875876262441	108	"establishment of chromosome localization"	"attachment of spindle microtubules to kinetochore"	0.956645584725537	0.233933333333333	0.941
"GO:0061983"	11	"GO:0140013"	9.30102999566398	1	"meiosis II cell cycle process"	"meiotic nuclear division"	0.905624105011933	0.497358974358974	0.655
"GO:0018130"	2	"GO:0090304"	9.25963731050576	4104	"heterocycle biosynthetic process"	"nucleic acid metabolic process"	0.865378281622912	0.398291666666667	0.768
"GO:0051225"	8	"GO:1902850"	9.11350927482752	133	"spindle assembly"	"microtubule cytoskeleton organization involved in mitosis"	0.836263723150358	0.28812	0.705
"GO:0031023"	8	"GO:1902850"	9.06048074738138	154	"microtubule organizing center organization"	"microtubule cytoskeleton organization involved in mitosis"	0.904404534606206	0.26444	0.729
"GO:0010604"	4	"GO:0019219"	8.92081875395237	3496	"positive regulation of macromolecule metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.821741050119332	0.383551724137931	0.601
"GO:0050684"	6	"GO:0000377"	8.92081875395237	129	"regulation of mRNA processing"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.84518138424821	0.265346153846154	0.656
"GO:0044839"	3	"GO:0022402"	8.88605664769316	155	"cell cycle G2/M phase transition"	"cell cycle process"	0.886165871121718	0.324246575342466	0.739
"GO:0000086"	3	"GO:0022402"	8.88605664769316	140	"G2/M transition of mitotic cell cycle"	"cell cycle process"	0.882173031026253	0.300643835616438	0.732
"GO:0051253"	4	"GO:0019219"	8.82390874094432	1452	"negative regulation of RNA metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.798021479713604	0.412810344827586	0.741
"GO:0040029"	5	"GO:0071824"	8.72124639904717	229	"epigenetic regulation of gene expression"	"protein-DNA complex organization"	0.816982100238663	0.2909	0.861
"GO:0050000"	16	"GO:0008608"	8.67778070526608	116	"chromosome localization"	"attachment of spindle microtubules to kinetochore"	0.972215990453461	0.248	0.936
"GO:0048523"	17	"GO:0048523"	8.63827216398241	5526	"negative regulation of cellular process"	"negative regulation of cellular process"	0.884408114558473	0.512	0
"GO:0019438"	2	"GO:0090304"	8.58502665202918	4117	"aromatic compound biosynthetic process"	"nucleic acid metabolic process"	0.865634844868735	0.3995	0.764
"GO:0006807"	7	"GO:0043170"	8.55284196865778	10095	"nitrogen compound metabolic process"	"macromolecule metabolic process"	0.88922076372315	0.463666666666667	0.556
"GO:0006281"	15	"GO:0006974"	8.48148606012211	601	"DNA repair"	"DNA damage response"	0.832805489260143	0.380863636363636	0.939
"GO:0061982"	11	"GO:0140013"	8.48148606012211	136	"meiosis I cell cycle process"	"meiotic nuclear division"	0.867385441527446	0.30574358974359	0.947
"GO:0051310"	16	"GO:0008608"	8.39794000867204	96	"metaphase chromosome alignment"	"attachment of spindle microtubules to kinetochore"	0.863816229116945	0.236933333333333	0.951
"GO:1902679"	4	"GO:0019219"	8.30980391997149	1337	"negative regulation of RNA biosynthetic process"	"regulation of nucleobase-containing compound metabolic process"	0.793927207637231	0.400120689655172	0.732
"GO:0045892"	4	"GO:0019219"	8.0268721464003	1323	"negative regulation of DNA-templated transcription"	"regulation of nucleobase-containing compound metabolic process"	0.794057279236277	0.400568965517241	0.731
"GO:0051172"	4	"GO:0019219"	8	2410	"negative regulation of nitrogen compound metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.821910501193317	0.409086206896552	0.685
"GO:0044238"	7	"GO:0043170"	7.88605664769316	10643	"primary metabolic process"	"macromolecule metabolic process"	0.894789976133652	0.502555555555556	0.573
"GO:0051785"	1	"GO:0051276"	7.82390874094432	60	"positive regulation of nuclear division"	"chromosome organization"	0.849719570405728	0.460674418604651	0.441
"GO:0043484"	6	"GO:0000377"	7.72124639904717	181	"regulation of RNA splicing"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.844028639618138	0.366038461538462	0.839
"GO:0016570"	18	"GO:0016570"	7.67778070526608	120	"histone modification"	"histone modification"	0.905754176610978	0.391864864864865	0
"GO:1903311"	6	"GO:0000377"	7.58502665202918	362	"regulation of mRNA metabolic process"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.834886634844869	0.332	0.431
"GO:0045840"	1	"GO:0051276"	7.52287874528034	44	"positive regulation of mitotic nuclear division"	"chromosome organization"	0.793547732696897	0.456093023255814	0.429
"GO:0051254"	4	"GO:0019219"	7.45593195564972	1900	"positive regulation of RNA metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.79244630071599	0.365844827586207	0.782
"GO:0031507"	5	"GO:0071824"	7.39794000867204	91	"heterochromatin formation"	"protein-DNA complex organization"	0.812015513126492	0.3	0.791
"GO:0120261"	5	"GO:0071824"	7.36653154442041	23	"regulation of heterochromatin organization"	"protein-DNA complex organization"	0.890120525059666	0.32675	0.704
"GO:0031445"	5	"GO:0071824"	7.36653154442041	23	"regulation of heterochromatin formation"	"protein-DNA complex organization"	0.818089498806683	0.3007	0.704
"GO:0044249"	9	"GO:0009059"	7.30980391997149	8670	"cellular biosynthetic process"	"macromolecule biosynthetic process"	0.876952267303102	0.362833333333333	0.824
"GO:0051169"	19	"GO:0051169"	7.30980391997149	330	"nuclear transport"	"nuclear transport"	0.956651551312649	0.2484	0
"GO:0000380"	6	"GO:0000377"	7.30102999566398	71	"alternative mRNA splicing, via spliceosome"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.893045346062052	0.325961538461538	0.836
"GO:0006302"	15	"GO:0006974"	7.29242982390206	307	"double-strand break repair"	"DNA damage response"	0.845170644391408	0.418545454545455	0.855
"GO:0048024"	6	"GO:0000377"	7.2518119729938	107	"regulation of mRNA splicing, via spliceosome"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.844139618138425	0.207923076923077	0.863
"GO:0006357"	2	"GO:0090304"	7.24412514432751	2581	"regulation of transcription by RNA polymerase II"	"nucleic acid metabolic process"	0.801251789976134	0.349541666666667	0.712
"GO:0031325"	4	"GO:0019219"	7.18045606445813	3426	"positive regulation of cellular metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.813930787589499	0.388534482758621	0.641
"GO:1902275"	5	"GO:0071824"	7.08092190762393	49	"regulation of chromatin organization"	"protein-DNA complex organization"	0.886003579952267	0.3395	0.742
"GO:2000060"	4	"GO:0019219"	6.95860731484177	113	"positive regulation of ubiquitin-dependent protein catabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.846421241050119	0.46451724137931	0.449
"GO:0051129"	20	"GO:0051129"	6.95860731484177	731	"negative regulation of cellular component organization"	"negative regulation of cellular component organization"	0.844982100238663	0.393	0
"GO:1901576"	9	"GO:0009059"	6.92081875395237	8759	"organic substance biosynthetic process"	"macromolecule biosynthetic process"	0.891445107398568	0.365	0.818
"GO:0009790"	21	"GO:0009790"	6.88605664769316	1124	"embryo development"	"embryo development"	0.914498806682578	0.311785714285714	0
"GO:0006913"	19	"GO:0051169"	6.88605664769316	330	"nucleocytoplasmic transport"	"nuclear transport"	0.956651551312649	0.2484	0.996
"GO:0009893"	4	"GO:0019219"	6.79588001734407	3810	"positive regulation of metabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.83272553699284	0.394844827586207	0.613
"GO:0010032"	11	"GO:0140013"	6.74472749489669	6	"meiotic chromosome condensation"	"meiotic nuclear division"	0.854463007159905	0.455051282051282	0.727
"GO:0010639"	20	"GO:0051129"	6.74472749489669	363	"negative regulation of organelle organization"	"negative regulation of cellular component organization"	0.837232696897375	0.4128	0.929
"GO:0007135"	11	"GO:0140013"	6.72124639904717	1	"meiosis II"	"meiotic nuclear division"	0.872130071599045	0.49451282051282	0.674
"GO:0007017"	8	"GO:1902850"	6.69897000433602	940	"microtubule-based process"	"microtubule cytoskeleton organization involved in mitosis"	0.962552505966587	0.30424	0.787
"GO:0048519"	17	"GO:0048523"	6.61978875828839	5874	"negative regulation of biological process"	"negative regulation of cellular process"	0.902659904534606	0.508	0.864
"GO:0022412"	11	"GO:0140013"	6.61978875828839	471	"cellular process involved in reproduction in multicellular organism"	"meiotic nuclear division"	0.9223138424821	0.302794871794872	0.673
"GO:0007143"	11	"GO:0140013"	6.60205999132796	38	"female meiotic nuclear division"	"meiotic nuclear division"	0.816557279236277	0.313102564102564	0.849
"GO:0032436"	4	"GO:0019219"	6.58502665202918	93	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	"regulation of nucleobase-containing compound metabolic process"	0.848073985680191	0.472275862068966	0.44
"GO:0000075"	3	"GO:0022402"	6.58502665202918	192	"cell cycle checkpoint signaling"	"cell cycle process"	0.796139618138425	0.231479452054794	0.764
"GO:0009058"	9	"GO:0009059"	6.56863623584101	8807	"biosynthetic process"	"macromolecule biosynthetic process"	0.895881861575179	0.366333333333333	0.814
"GO:0007093"	3	"GO:0022402"	6.56863623584101	142	"mitotic cell cycle checkpoint signaling"	"cell cycle process"	0.797809069212411	0.232917808219178	0.74
"GO:0045814"	5	"GO:0071824"	6.55284196865778	120	"negative regulation of gene expression, epigenetic"	"protein-DNA complex organization"	0.807747016706444	0.3132	0.814
"GO:1901362"	2	"GO:0090304"	6.52287874528034	4272	"organic cyclic compound biosynthetic process"	"nucleic acid metabolic process"	0.877233890214797	0.41025	0.75
"GO:0000018"	12	"GO:0006259"	6.3767507096021	136	"regulation of DNA recombination"	"DNA metabolic process"	0.841028639618138	0.324702702702703	0.718
"GO:0043414"	22	"GO:0043414"	6.36653154442041	210	"macromolecule methylation"	"macromolecule methylation"	0.911964200477327	0.5105	0
"GO:0031570"	3	"GO:0022402"	6.36653154442041	135	"DNA integrity checkpoint signaling"	"cell cycle process"	0.802656324582339	0.251808219178082	0.732
